date,region,product,units_sold,revenue,cost,lead_time_days
2025-07-27,Europe,AuraSound Pro,110,10227.54,6419.92,10
2025-07-27,Europe,BassLink Ultra,83,5813.68,4109.12,10
2025-07-27,Europe,ClearWave SE,55,2638.65,1835.7,10
2025-07-27,Asia Pacific,AuraSound Pro,79,7299.54,4638.5,5
2025-07-27,Asia Pacific,BassLink Ultra,82,5464.06,3616.08,8
2025-07-27,Asia Pacific,ClearWave SE,54,2790.05,2270.57,10
2025-07-27,Latin America,AuraSound Pro,67,5956.78,3266.15,9
2025-07-27,Latin America,BassLink Ultra,75,5317.46,3797.47,11
2025-07-27,Latin America,ClearWave SE,51,2490.0,1987.58,8
2025-07-28,North America,AuraSound Pro,109,10286.89,6832.13,10
2025-07-28,North America,BassLink Ultra,128,8745.05,5820.98,11
2025-07-28,North America,ClearWave SE,82,4097.54,2876.17,6
2025-07-28,Europe,AuraSound Pro,101,8690.61,5173.3,9
2025-07-28,Europe,BassLink Ultra,60,4097.75,2684.72,9
2025-07-28,Europe,ClearWave SE,63,3276.79,2305.73,6
2025-07-28,Asia Pacific,AuraSound Pro,90,7980.78,4688.77,10
2025-07-28,Asia Pacific,BassLink Ultra,74,5277.91,3646.37,12
2025-07-28,Asia Pacific,ClearWave SE,56,2743.58,1975.98,7
2025-07-28,Latin America,AuraSound Pro,86,7620.55,4763.12,8
2025-07-28,Latin America,BassLink Ultra,65,4647.52,2939.72,9
2025-07-28,Latin America,ClearWave SE,41,2085.25,1528.3,7
2025-07-29,North America,AuraSound Pro,125,11655.11,6648.27,9
2025-07-29,North America,BassLink Ultra,90,6070.31,4255.28,10
2025-07-29,North America,ClearWave SE,101,5075.31,4130.78,9
2025-07-29,Europe,AuraSound Pro,65,5701.68,3202.39,10
2025-07-29,Europe,BassLink Ultra,58,4069.17,2598.65,11
2025-07-29,Europe,ClearWave SE,81,4200.22,3445.86,7
2025-07-29,Asia Pacific,AuraSound Pro,136,11906.74,7452.33,8
2025-07-29,Asia Pacific,BassLink Ultra,93,6318.47,4586.08,12
2025-07-29,Asia Pacific,ClearWave SE,46,2309.32,1848.81,7
2025-07-29,Latin America,AuraSound Pro,60,5190.81,3412.09,8
2025-07-29,Latin America,BassLink Ultra,76,5250.91,3498.78,11
2025-07-29,Latin America,ClearWave SE,41,2072.21,1544.42,6
2025-07-30,North America,AuraSound Pro,103,9681.62,6203.68,9
2025-07-30,North America,BassLink Ultra,132,8846.94,5495.69,12
2025-07-30,North America,ClearWave SE,79,3917.88,2729.77,7
2025-07-30,Europe,AuraSound Pro,124,11011.76,6159.12,11
2025-07-30,Europe,BassLink Ultra,70,5018.46,3619.19,11
2025-07-30,Europe,ClearWave SE,53,2725.47,1960.3,8
2025-07-30,Asia Pacific,AuraSound Pro,103,9660.72,5672.76,7
2025-07-30,Asia Pacific,BassLink Ultra,80,5425.96,3554.33,10
2025-07-30,Asia Pacific,ClearWave SE,56,2737.98,2144.81,7
2025-07-30,Latin America,AuraSound Pro,85,7820.81,4972.83,9
2025-07-30,Latin America,BassLink Ultra,68,4662.34,3043.63,11
2025-07-30,Latin America,ClearWave SE,40,2081.99,1568.16,9
2025-07-31,North America,AuraSound Pro,174,15364.39,10296.91,8
2025-07-31,North America,BassLink Ultra,95,6659.3,4857.31,10
2025-07-31,North America,ClearWave SE,81,4204.96,2863.73,7
2025-07-31,Europe,AuraSound Pro,136,12637.45,8227.72,8
2025-07-31,Europe,BassLink Ultra,78,5403.12,4039.21,11
2025-07-31,Europe,ClearWave SE,68,3470.46,2836.45,8
2025-07-31,Asia Pacific,AuraSound Pro,85,7778.38,5209.89,9
2025-07-31,Asia Pacific,BassLink Ultra,92,6389.34,4002.91,11
2025-07-31,Asia Pacific,ClearWave SE,57,2979.18,2232.35,8
2025-07-31,Latin America,AuraSound Pro,86,7430.89,4663.08,11
2025-07-31,Latin America,BassLink Ultra,54,3739.35,2483.49,11
2025-07-31,Latin America,ClearWave SE,47,2337.12,1863.46,9
2025-08-01,North America,AuraSound Pro,176,15835.92,9192.76,9
2025-08-01,North America,BassLink Ultra,90,6573.55,4265.63,12
2025-08-01,North America,ClearWave SE,81,3867.19,2636.04,6
2025-08-01,Europe,AuraSound Pro,88,7530.57,4440.23,9
2025-08-01,Europe,BassLink Ultra,52,3506.81,2433.32,10
2025-08-01,Europe,ClearWave SE,82,4055.63,2826.15,9
2025-08-01,Asia Pacific,AuraSound Pro,130,11662.11,6732.38,9
2025-08-01,Asia Pacific,BassLink Ultra,64,4387.69,3233.67,12
2025-08-01,Asia Pacific,ClearWave SE,62,3165.55,2329.0,6
2025-08-01,Latin America,AuraSound Pro,84,7797.61,4846.57,10
2025-08-01,Latin America,BassLink Ultra,39,2757.36,1949.15,10
2025-08-01,Latin America,ClearWave SE,62,3001.23,2180.15,8
2025-08-02,North America,AuraSound Pro,114,10197.15,6864.58,10
2025-08-02,North America,BassLink Ultra,113,8084.8,5782.71,11
2025-08-02,North America,ClearWave SE,66,3305.84,2366.0,8
2025-08-02,Europe,AuraSound Pro,134,12071.86,6724.94,7
2025-08-02,Europe,BassLink Ultra,89,6218.95,3955.5,10
2025-08-02,Europe,ClearWave SE,48,2333.2,1917.61,7
2025-08-02,Asia Pacific,AuraSound Pro,98,9233.8,6023.92,9
2025-08-02,Asia Pacific,BassLink Ultra,68,4931.75,3279.51,8
2025-08-02,Asia Pacific,ClearWave SE,78,3860.73,2988.04,11
2025-08-02,Latin America,AuraSound Pro,76,7054.25,4009.54,9
2025-08-02,Latin America,BassLink Ultra,96,6857.12,4609.96,9
2025-08-02,Latin America,ClearWave SE,42,2131.8,1709.9,8
2025-08-03,North America,AuraSound Pro,148,13069.32,7525.72,11
2025-08-03,North America,BassLink Ultra,113,7668.7,5736.84,8
2025-08-03,North America,ClearWave SE,108,5261.46,3989.27,8
2025-08-03,Europe,AuraSound Pro,92,8374.07,5680.64,9
2025-08-03,Europe,BassLink Ultra,100,6878.52,5074.4,8
2025-08-03,Europe,ClearWave SE,65,3379.31,2372.29,8
2025-08-03,Asia Pacific,AuraSound Pro,113,10052.85,6244.79,8
2025-08-03,Asia Pacific,BassLink Ultra,70,4797.86,3265.6,11
2025-08-03,Asia Pacific,ClearWave SE,71,3710.52,2687.73,6
2025-08-03,Latin America,AuraSound Pro,83,7810.18,4471.21,11
2025-08-03,Latin America,BassLink Ultra,59,4316.45,2936.62,11
2025-08-03,Latin America,ClearWave SE,63,3219.48,2487.53,8
2025-08-04,North America,AuraSound Pro,187,17582.41,9812.55,9
2025-08-04,North America,BassLink Ultra,125,8882.7,6474.28,11
2025-08-04,North America,ClearWave SE,86,4392.44,3630.54,8
2025-08-04,Europe,AuraSound Pro,125,10783.51,6324.04,10
2025-08-04,Europe,BassLink Ultra,121,8302.14,5243.49,11
2025-08-04,Europe,ClearWave SE,84,4357.64,3567.61,7
2025-08-04,Asia Pacific,AuraSound Pro,79,7042.89,4249.55,7
2025-08-04,Asia Pacific,BassLink Ultra,60,3997.97,2715.08,13
2025-08-04,Asia Pacific,ClearWave SE,46,2288.67,1653.87,8
2025-08-04,Latin America,AuraSound Pro,126,11814.15,7125.79,10
2025-08-04,Latin America,BassLink Ultra,53,3673.41,2598.72,9
2025-08-04,Latin America,ClearWave SE,44,2244.91,1596.98,8
2025-08-05,North America,AuraSound Pro,134,11849.8,7961.85,10
2025-08-05,North America,BassLink Ultra,144,10227.29,7285.36,9
2025-08-05,North America,ClearWave SE,116,5877.77,4408.71,8
2025-08-05,Europe,AuraSound Pro,111,9606.97,5869.21,8
2025-08-05,Europe,BassLink Ultra,94,6823.46,4597.6,10
2025-08-05,Europe,ClearWave SE,77,3862.9,3217.58,8
2025-08-05,Asia Pacific,AuraSound Pro,98,9235.47,6259.57,9
2025-08-05,Asia Pacific,BassLink Ultra,84,5668.1,4046.0,10
2025-08-05,Asia Pacific,ClearWave SE,54,2774.87,2051.49,7
2025-08-05,Latin America,AuraSound Pro,96,8375.07,5548.87,8
2025-08-05,Latin America,BassLink Ultra,52,3565.98,2527.68,8
2025-08-05,Latin America,ClearWave SE,47,2310.63,1885.77,7
2025-08-06,North America,AuraSound Pro,139,12534.86,8550.41,9
2025-08-06,North America,BassLink Ultra,101,6988.45,4670.73,10
2025-08-06,North America,ClearWave SE,94,4473.02,3584.29,7
2025-08-06,Europe,AuraSound Pro,104,9284.23,5544.36,7
2025-08-06,Europe,BassLink Ultra,102,6878.14,4979.83,10
2025-08-06,Europe,ClearWave SE,77,3821.64,2712.15,7
2025-08-06,Asia Pacific,AuraSound Pro,155,13771.04,9330.78,12
2025-08-06,Asia Pacific,BassLink Ultra,81,5938.0,4065.02,11
2025-08-06,Asia Pacific,ClearWave SE,64,3161.23,2252.41,7
2025-08-06,Latin America,AuraSound Pro,98,8529.19,5670.12,9
2025-08-06,Latin America,BassLink Ultra,48,3476.56,2626.04,10
2025-08-06,Latin America,ClearWave SE,39,1928.27,1556.63,7
2025-08-07,North America,AuraSound Pro,124,10969.39,7340.4,12
2025-08-07,North America,BassLink Ultra,112,8024.63,5169.01,10
2025-08-07,North America,ClearWave SE,77,3929.44,3130.81,8
2025-08-07,Europe,AuraSound Pro,107,9752.42,5683.69,10
2025-08-07,Europe,BassLink Ultra,88,5909.88,3833.65,11
2025-08-07,Europe,ClearWave SE,64,3274.96,2383.61,11
2025-08-07,Asia Pacific,AuraSound Pro,87,7863.35,5345.69,10
2025-08-07,Asia Pacific,BassLink Ultra,69,5065.35,3264.67,11
2025-08-07,Asia Pacific,ClearWave SE,65,3182.53,2266.2,10
2025-08-07,Latin America,AuraSound Pro,88,8214.43,5080.28,9
2025-08-07,Latin America,BassLink Ultra,34,2357.61,1587.42,10
2025-08-07,Latin America,ClearWave SE,77,3836.31,3151.86,9
2025-08-08,North America,AuraSound Pro,167,14727.69,9658.06,7
2025-08-08,North America,BassLink Ultra,92,6520.05,4946.91,11
2025-08-08,North America,ClearWave SE,62,3043.81,2472.18,8
2025-08-08,Europe,AuraSound Pro,156,14427.8,9007.24,8
2025-08-08,Europe,BassLink Ultra,74,5187.63,3731.85,12
2025-08-08,Europe,ClearWave SE,61,3095.75,2434.97,7
2025-08-08,Asia Pacific,AuraSound Pro,144,12935.31,8689.3,9
2025-08-08,Asia Pacific,BassLink Ultra,64,4432.44,3176.99,13
2025-08-08,Asia Pacific,ClearWave SE,50,2444.37,1934.05,8
2025-08-08,Latin America,AuraSound Pro,88,8236.53,5623.42,8
2025-08-08,Latin America,BassLink Ultra,69,5035.22,3206.54,9
2025-08-08,Latin America,ClearWave SE,56,2716.24,2251.84,8
2025-08-09,North America,AuraSound Pro,119,10655.13,6433.2,9
2025-08-09,North America,BassLink Ultra,110,7686.27,5322.69,8
2025-08-09,North America,ClearWave SE,107,5522.55,4067.58,8
2025-08-09,Europe,AuraSound Pro,111,10190.39,5762.21,10
2025-08-09,Europe,BassLink Ultra,86,5775.99,4387.11,10
2025-08-09,Europe,ClearWave SE,72,3442.25,2539.41,9
2025-08-09,Asia Pacific,AuraSound Pro,101,8788.06,5582.15,6
2025-08-09,Asia Pacific,BassLink Ultra,87,6354.73,4474.37,10
2025-08-09,Asia Pacific,ClearWave SE,51,2478.95,2047.04,8
2025-08-09,Latin America,AuraSound Pro,69,6252.91,4251.28,10
2025-08-09,Latin America,BassLink Ultra,48,3508.02,2419.19,10
2025-08-09,Latin America,ClearWave SE,35,1818.16,1486.06,7
2025-08-10,North America,AuraSound Pro,133,11904.82,6986.21,9
2025-08-10,North America,BassLink Ultra,97,6516.84,4954.26,9
2025-08-10,North America,ClearWave SE,80,3864.31,3072.44,7
2025-08-10,Europe,AuraSound Pro,122,11278.61,7706.38,8
2025-08-10,Europe,BassLink Ultra,76,5100.36,3716.95,11
2025-08-10,Europe,ClearWave SE,65,3404.22,2775.02,6
2025-08-10,Asia Pacific,AuraSound Pro,143,12687.07,8745.71,10
2025-08-10,Asia Pacific,BassLink Ultra,88,6024.89,3870.76,8
2025-08-10,Asia Pacific,ClearWave SE,42,2117.05,1641.01,9
2025-08-10,Latin America,AuraSound Pro,68,6082.71,4050.88,9
2025-08-10,Latin America,BassLink Ultra,53,3707.18,2769.37,8
2025-08-10,Latin America,ClearWave SE,41,2124.44,1735.74,8
2025-08-11,North America,AuraSound Pro,138,12738.46,7968.28,12
2025-08-11,North America,BassLink Ultra,116,8435.91,5834.77,11
2025-08-11,North America,ClearWave SE,84,4262.92,3045.91,7
2025-08-11,Europe,AuraSound Pro,100,9090.88,6116.47,9
2025-08-11,Europe,BassLink Ultra,74,5435.01,3917.26,13
2025-08-11,Europe,ClearWave SE,77,4037.62,3299.33,9
2025-08-11,Asia Pacific,AuraSound Pro,69,6322.42,4043.41,10
2025-08-11,Asia Pacific,BassLink Ultra,57,3961.0,2796.9,13
2025-08-11,Asia Pacific,ClearWave SE,68,3269.69,2382.71,9
2025-08-11,Latin America,AuraSound Pro,96,8988.7,5524.47,8
2025-08-11,Latin America,BassLink Ultra,85,6218.61,4699.06,12
2025-08-11,Latin America,ClearWave SE,49,2501.07,1846.69,7
2025-08-12,North America,AuraSound Pro,141,13320.97,7548.27,11
2025-08-12,North America,BassLink Ultra,97,6466.9,4779.03,10
2025-08-12,North America,ClearWave SE,90,4556.18,3446.74,8
2025-08-12,Europe,AuraSound Pro,106,9315.53,6048.21,11
2025-08-12,Europe,BassLink Ultra,70,4687.14,3467.4,10
2025-08-12,Europe,ClearWave SE,58,3014.3,2278.0,10
2025-08-12,Asia Pacific,AuraSound Pro,120,11166.73,7045.63,10
2025-08-12,Asia Pacific,BassLink Ultra,66,4687.34,3119.81,14
2025-08-12,Asia Pacific,ClearWave SE,47,2241.03,1754.9,8
2025-08-12,Latin America,AuraSound Pro,81,7410.12,4358.3,7
2025-08-12,Latin America,BassLink Ultra,60,4333.24,2749.35,10
2025-08-12,Latin America,ClearWave SE,63,3033.08,2210.55,6
2025-08-13,North America,AuraSound Pro,164,14444.51,9090.31,9
2025-08-13,North America,BassLink Ultra,123,8240.22,5852.81,10
2025-08-13,North America,ClearWave SE,69,3418.9,2558.11,10
2025-08-13,Europe,AuraSound Pro,163,15136.98,9390.61,10
2025-08-13,Europe,BassLink Ultra,94,6855.92,5002.11,11
2025-08-13,Europe,ClearWave SE,76,3678.88,2623.25,11
2025-08-13,Asia Pacific,AuraSound Pro,85,7708.05,5004.72,9
2025-08-13,Asia Pacific,BassLink Ultra,70,4682.62,3028.67,11
2025-08-13,Asia Pacific,ClearWave SE,48,2292.09,1815.26,7
2025-08-13,Latin America,AuraSound Pro,68,6375.87,4264.29,10
2025-08-13,Latin America,BassLink Ultra,59,4112.23,2795.34,8
2025-08-13,Latin America,ClearWave SE,35,1744.18,1442.14,6
2025-08-14,North America,AuraSound Pro,138,12564.92,7425.95,9
2025-08-14,North America,BassLink Ultra,101,6870.81,4692.77,10
2025-08-14,North America,ClearWave SE,76,3822.17,2674.18,8
2025-08-14,Europe,AuraSound Pro,119,10917.8,7331.25,10
2025-08-14,Europe,BassLink Ultra,105,7593.24,5058.28,9
2025-08-14,Europe,ClearWave SE,79,3828.42,3075.72,7
2025-08-14,Asia Pacific,AuraSound Pro,120,10703.36,6385.7,9
2025-08-14,Asia Pacific,BassLink Ultra,121,8433.19,6003.67,11
2025-08-14,Asia Pacific,ClearWave SE,72,3762.18,2907.13,5
2025-08-14,Latin America,AuraSound Pro,100,8852.84,5951.18,8
2025-08-14,Latin America,BassLink Ultra,58,3894.75,2509.14,10
2025-08-14,Latin America,ClearWave SE,38,1970.19,1527.46,10
2025-08-15,North America,AuraSound Pro,180,16399.08,11013.04,8
2025-08-15,North America,BassLink Ultra,84,5979.29,4118.12,12
2025-08-15,North America,ClearWave SE,98,4830.42,3824.44,8
2025-08-15,Europe,AuraSound Pro,105,9405.04,6074.71,9
2025-08-15,Europe,BassLink Ultra,61,4406.17,2810.17,9
2025-08-15,Europe,ClearWave SE,83,4323.66,3289.51,7
2025-08-15,Asia Pacific,AuraSound Pro,106,9273.21,6282.32,10
2025-08-15,Asia Pacific,BassLink Ultra,75,5017.93,3243.18,11
2025-08-15,Asia Pacific,ClearWave SE,74,3702.96,2842.1,7
2025-08-15,Latin America,AuraSound Pro,102,8803.04,5794.83,10
2025-08-15,Latin America,BassLink Ultra,67,4461.65,2972.4,12
2025-08-15,Latin America,ClearWave SE,49,2456.35,1800.21,12
2025-08-16,North America,AuraSound Pro,116,10323.42,6383.01,11
2025-08-16,North America,BassLink Ultra,92,6249.48,4144.91,11
2025-08-16,North America,ClearWave SE,80,4042.02,3282.46,8
2025-08-16,Europe,AuraSound Pro,114,9799.71,6793.54,13
2025-08-16,Europe,BassLink Ultra,96,6996.46,5131.25,9
2025-08-16,Europe,ClearWave SE,60,2858.49,2268.36,7
2025-08-16,Asia Pacific,AuraSound Pro,148,12667.24,8554.35,11
2025-08-16,Asia Pacific,BassLink Ultra,69,4755.72,3448.12,12
2025-08-16,Asia Pacific,ClearWave SE,51,2444.28,2003.66,8
2025-08-16,Latin America,AuraSound Pro,80,7437.44,4828.32,9
2025-08-16,Latin America,BassLink Ultra,55,3876.01,2790.18,16
2025-08-16,Latin America,ClearWave SE,55,2642.56,1995.2,11
2025-08-17,North America,AuraSound Pro,132,12414.72,8189.11,8
2025-08-17,North America,BassLink Ultra,109,7807.11,5539.4,11
2025-08-17,North America,ClearWave SE,95,4627.37,3620.48,9
2025-08-17,Europe,AuraSound Pro,85,7403.76,4450.37,13
2025-08-17,Europe,BassLink Ultra,92,6561.18,4705.86,12
2025-08-17,Europe,ClearWave SE,94,4633.05,3858.43,7
2025-08-17,Asia Pacific,AuraSound Pro,107,9624.55,5825.13,8
2025-08-17,Asia Pacific,BassLink Ultra,65,4710.35,3115.52,13
2025-08-17,Asia Pacific,ClearWave SE,82,4142.36,2949.64,6
2025-08-17,Latin America,AuraSound Pro,91,8491.97,5800.74,11
2025-08-17,Latin America,BassLink Ultra,72,5214.85,4024.71,11
2025-08-17,Latin America,ClearWave SE,52,2591.52,1899.35,8
2025-08-18,North America,AuraSound Pro,155,13644.02,8423.44,10
2025-08-18,North America,BassLink Ultra,100,6706.08,4410.54,15
2025-08-18,North America,ClearWave SE,71,3552.01,2915.87,10
2025-08-18,Europe,AuraSound Pro,107,9242.23,6000.75,10
2025-08-18,Europe,BassLink Ultra,77,5320.22,4048.52,12
2025-08-18,Europe,ClearWave SE,69,3304.27,2450.39,9
2025-08-18,Asia Pacific,AuraSound Pro,95,8543.82,5538.65,8
2025-08-18,Asia Pacific,BassLink Ultra,103,7560.25,5493.72,14
2025-08-18,Asia Pacific,ClearWave SE,61,2970.15,2322.43,8
2025-08-18,Latin America,AuraSound Pro,63,5782.56,3340.38,9
2025-08-18,Latin America,BassLink Ultra,56,3993.52,2816.44,15
2025-08-18,Latin America,ClearWave SE,44,2270.42,1871.94,11
2025-08-19,North America,AuraSound Pro,133,11400.97,6873.95,10
2025-08-19,North America,BassLink Ultra,148,10067.06,6594.4,11
2025-08-19,North America,ClearWave SE,117,5884.61,4855.41,9
2025-08-19,Europe,AuraSound Pro,124,11065.91,7580.72,10
2025-08-19,Europe,BassLink Ultra,115,8075.68,5629.6,12
2025-08-19,Europe,ClearWave SE,54,2658.73,2280.91,9
2025-08-19,Asia Pacific,AuraSound Pro,133,12337.03,8123.45,10
2025-08-19,Asia Pacific,BassLink Ultra,71,5037.43,3641.39,12
2025-08-19,Asia Pacific,ClearWave SE,50,2443.82,1827.19,9
2025-08-19,Latin America,AuraSound Pro,92,8655.01,5228.79,10
2025-08-19,Latin America,BassLink Ultra,77,5613.29,3775.4,10
2025-08-19,Latin America,ClearWave SE,41,2018.87,1672.84,7
2025-08-20,North America,AuraSound Pro,188,17058.59,10394.19,10
2025-08-20,North America,BassLink Ultra,117,8408.52,5473.42,12
2025-08-20,North America,ClearWave SE,82,4089.4,3402.92,7
2025-08-20,Europe,AuraSound Pro,103,9015.14,5525.39,10
2025-08-20,Europe,BassLink Ultra,82,5870.38,3960.75,10
2025-08-20,Europe,ClearWave SE,69,3388.24,2605.36,10
2025-08-20,Asia Pacific,AuraSound Pro,114,9753.38,6773.11,13
2025-08-20,Asia Pacific,BassLink Ultra,88,5895.99,3975.8,18
2025-08-20,Asia Pacific,ClearWave SE,68,3409.22,2589.96,8
2025-08-20,Latin America,AuraSound Pro,89,7831.67,4568.69,9
2025-08-20,Latin America,BassLink Ultra,59,3927.88,2577.22,15
2025-08-20,Latin America,ClearWave SE,46,2383.69,1795.2,8
2025-08-21,North America,AuraSound Pro,154,13892.31,8569.95,9
2025-08-21,North America,BassLink Ultra,100,7112.87,4935.33,11
2025-08-21,North America,ClearWave SE,101,5125.36,4255.3,10
2025-08-21,Europe,AuraSound Pro,98,8721.95,5171.05,13
2025-08-21,Europe,BassLink Ultra,102,6957.86,5320.8,12
2025-08-21,Europe,ClearWave SE,62,2949.83,2259.29,12
2025-08-21,Asia Pacific,AuraSound Pro,96,8604.11,6066.13,10
2025-08-21,Asia Pacific,BassLink Ultra,86,6039.02,3912.93,14
2025-08-21,Asia Pacific,ClearWave SE,56,2717.65,1996.71,8
2025-08-21,Latin America,AuraSound Pro,64,5872.13,3802.23,10
2025-08-21,Latin America,BassLink Ultra,68,4690.33,3236.27,10
2025-08-21,Latin America,ClearWave SE,38,1822.99,1486.72,11
2025-08-22,North America,AuraSound Pro,123,10595.04,7456.61,8
2025-08-22,North America,BassLink Ultra,94,6262.48,4032.54,13
2025-08-22,North America,ClearWave SE,84,4181.49,3342.5,6
2025-08-22,Europe,AuraSound Pro,110,9562.7,6518.31,12
2025-08-22,Europe,BassLink Ultra,69,4956.95,3849.26,9
2025-08-22,Europe,ClearWave SE,59,3085.37,2286.84,8
2025-08-22,Asia Pacific,AuraSound Pro,116,10927.22,7304.49,9
2025-08-22,Asia Pacific,BassLink Ultra,79,5704.27,4134.78,9
2025-08-22,Asia Pacific,ClearWave SE,62,3212.24,2538.31,8
2025-08-22,Latin America,AuraSound Pro,72,6500.33,4578.9,12
2025-08-22,Latin America,BassLink Ultra,79,5348.13,3532.15,9
2025-08-22,Latin America,ClearWave SE,55,2795.73,2047.09,9
2025-08-23,North America,AuraSound Pro,158,13917.99,9540.71,9
2025-08-23,North America,BassLink Ultra,113,8236.66,5358.73,11
2025-08-23,North America,ClearWave SE,75,3642.5,2845.79,9
2025-08-23,Europe,AuraSound Pro,87,7888.15,4748.31,11
2025-08-23,Europe,BassLink Ultra,90,6310.07,4689.38,10
2025-08-23,Europe,ClearWave SE,83,4132.35,2934.62,8
2025-08-23,Asia Pacific,AuraSound Pro,150,13527.52,9047.17,11
2025-08-23,Asia Pacific,BassLink Ultra,67,4766.49,3238.88,10
2025-08-23,Asia Pacific,ClearWave SE,57,2842.93,2283.18,5
2025-08-23,Latin America,AuraSound Pro,78,6802.56,4015.51,12
2025-08-23,Latin America,BassLink Ultra,49,3336.73,2331.74,13
2025-08-23,Latin America,ClearWave SE,70,3550.1,2999.2,9
2025-08-24,North America,AuraSound Pro,169,14601.67,9519.42,8
2025-08-24,North America,BassLink Ultra,81,5607.79,4286.89,12
2025-08-24,North America,ClearWave SE,82,4276.57,3378.06,7
2025-08-24,Europe,AuraSound Pro,147,12836.67,7822.12,10
2025-08-24,Europe,BassLink Ultra,105,7025.73,4862.01,12
2025-08-24,Europe,ClearWave SE,90,4463.95,3823.3,8
2025-08-24,Asia Pacific,AuraSound Pro,91,7834.53,5133.15,12
2025-08-24,Asia Pacific,BassLink Ultra,61,4349.53,3098.09,9
2025-08-24,Asia Pacific,ClearWave SE,57,2749.95,2153.62,10
2025-08-24,Latin America,AuraSound Pro,79,7413.34,4426.88,8
2025-08-24,Latin America,BassLink Ultra,52,3665.3,2582.9,10
2025-08-24,Latin America,ClearWave SE,52,2495.26,2011.3,7
2025-08-25,North America,AuraSound Pro,88,7576.62,5039.35,15
2025-08-25,North America,BassLink Ultra,73,5158.55,3787.81,9
2025-08-25,North America,ClearWave SE,100,5037.36,4189.33,7
2025-08-25,Europe,AuraSound Pro,143,12710.05,7969.81,10
2025-08-25,Europe,BassLink Ultra,81,5647.18,3812.1,12
2025-08-25,Europe,ClearWave SE,69,3350.14,2751.38,9
2025-08-25,Asia Pacific,AuraSound Pro,151,13378.2,9189.0,8
2025-08-25,Asia Pacific,BassLink Ultra,83,6011.62,3978.19,11
2025-08-25,Asia Pacific,ClearWave SE,67,3472.99,2848.11,9
2025-08-25,Latin America,AuraSound Pro,96,8285.66,5571.53,8
2025-08-25,Latin America,BassLink Ultra,50,3667.21,2848.23,11
2025-08-25,Latin America,ClearWave SE,52,2649.39,2160.39,8
2025-08-26,North America,AuraSound Pro,162,15201.34,9961.96,10
2025-08-26,North America,BassLink Ultra,119,8298.94,6148.39,11
2025-08-26,North America,ClearWave SE,116,5926.47,4814.13,7
2025-08-26,Europe,AuraSound Pro,86,7850.46,5506.46,10
2025-08-26,Europe,BassLink Ultra,97,6845.25,4894.26,11
2025-08-26,Europe,ClearWave SE,65,3210.79,2527.55,9
2025-08-26,Asia Pacific,AuraSound Pro,94,8102.18,4936.51,8
2025-08-26,Asia Pacific,BassLink Ultra,101,6844.55,4780.24,10
2025-08-26,Asia Pacific,ClearWave SE,66,3336.05,2837.27,7
2025-08-26,Latin America,AuraSound Pro,78,6764.39,4084.66,11
2025-08-26,Latin America,BassLink Ultra,63,4207.67,2811.4,11
2025-08-26,Latin America,ClearWave SE,37,1905.8,1532.56,8
2025-08-27,North America,AuraSound Pro,131,11501.12,7607.06,14
2025-08-27,North America,BassLink Ultra,91,6372.24,4913.32,14
2025-08-27,North America,ClearWave SE,89,4381.67,3621.06,7
2025-08-27,Europe,AuraSound Pro,150,14031.6,9153.58,12
2025-08-27,Europe,BassLink Ultra,131,9006.77,5900.61,12
2025-08-27,Europe,ClearWave SE,62,3048.44,2635.8,7
2025-08-27,Asia Pacific,AuraSound Pro,122,11397.22,7355.16,8
2025-08-27,Asia Pacific,BassLink Ultra,65,4513.16,3184.86,11
2025-08-27,Asia Pacific,ClearWave SE,76,3631.81,3156.75,8
2025-08-27,Latin America,AuraSound Pro,127,11071.16,7415.92,10
2025-08-27,Latin America,BassLink Ultra,58,3922.1,2611.24,10
2025-08-27,Latin America,ClearWave SE,41,2083.82,1774.77,9
2025-08-28,North America,AuraSound Pro,129,11694.12,7452.63,10
2025-08-28,North America,BassLink Ultra,84,6131.63,4651.4,9
2025-08-28,North America,ClearWave SE,86,4220.99,3680.38,7
2025-08-28,Europe,AuraSound Pro,159,14278.8,8764.14,7
2025-08-28,Europe,BassLink Ultra,70,4974.61,3515.4,13
2025-08-28,Europe,ClearWave SE,89,4453.03,3689.06,10
2025-08-28,Asia Pacific,AuraSound Pro,93,8103.02,5008.24,9
2025-08-28,Asia Pacific,BassLink Ultra,84,5801.2,3855.96,11
2025-08-28,Asia Pacific,ClearWave SE,73,3631.84,2744.39,10
2025-08-28,Latin America,AuraSound Pro,86,8037.29,4907.33,8
2025-08-28,Latin America,BassLink Ultra,70,4966.48,3550.1,11
2025-08-28,Latin America,ClearWave SE,60,3026.55,2587.8,9
2025-08-29,North America,AuraSound Pro,198,18623.43,12154.81,10
2025-08-29,North America,BassLink Ultra,150,10793.96,8331.1,14
2025-08-29,North America,ClearWave SE,100,5105.83,3698.43,10
2025-08-29,Europe,AuraSound Pro,165,15492.78,9562.08,9
2025-08-29,Europe,BassLink Ultra,118,8467.28,6284.75,12
2025-08-29,Europe,ClearWave SE,84,4310.78,3390.35,9
2025-08-29,Asia Pacific,AuraSound Pro,132,12363.57,8574.77,10
2025-08-29,Asia Pacific,BassLink Ultra,102,7016.69,4833.64,17
2025-08-29,Asia Pacific,ClearWave SE,112,5455.84,4718.78,9
