date,region,product,units_sold,revenue,cost,lead_time_days
2024-10-28,East,Sensor Lite,149,1867.36,1046.08,3
2024-10-29,East,Sensor Lite,111,1330.75,850.27,5
2024-10-30,East,Sensor Lite,105,1318.78,826.56,1
2024-10-31,East,Sensor Lite,174,2328.57,1278.7,3
2024-11-01,East,Sensor Lite,207,2660.22,1536.46,2
2024-11-02,East,Sensor Lite,109,1407.45,827.99,5
2024-11-03,East,Sensor Lite,161,2108.47,1169.28,5
2024-11-04,East,Sensor Lite,129,1603.3,864.1,6
2024-11-05,East,Sensor Lite,139,1784.13,1015.77,1
2024-11-06,East,Sensor Lite,197,2550.35,1577.76,4
2024-11-07,East,Sensor Lite,124,1536.77,943.7,3
2024-11-08,East,Sensor Lite,173,2229.83,1285.14,1
2024-11-09,East,Sensor Lite,110,1457.0,844.78,4
2024-11-10,East,Sensor Lite,103,1297.46,756.7,6
2024-11-11,East,Sensor Lite,134,1620.22,993.06,6
2024-11-12,East,Sensor Lite,100,1281.6,724.04,3
2024-11-13,East,Sensor Lite,186,2324.79,1409.26,5
2024-11-14,East,Sensor Lite,154,1974.17,1109.05,4
2024-11-15,East,Sensor Lite,145,1802.04,1056.09,1
2024-11-16,East,Sensor Lite,105,1341.2,811.15,1
2024-11-17,East,Sensor Lite,126,1665.65,923.34,3
2024-11-18,East,Sensor Lite,175,2229.39,1331.6,3
2024-11-19,East,Sensor Lite,143,1733.05,1092.48,3
2024-11-20,East,Sensor Lite,179,2307.98,1319.52,2
2024-11-21,East,Sensor Lite,158,2015.7,1148.77,4
2024-11-22,East,Sensor Lite,149,1911.9,1029.84,1
2024-11-23,East,Sensor Lite,143,1876.48,1000.19,6
2024-11-24,East,Sensor Lite,111,1392.96,846.42,1
2024-11-25,East,Sensor Lite,122,1542.06,929.46,3
2024-11-26,East,Sensor Lite,151,1865.79,1062.1,3
2024-11-27,East,Sensor Lite,154,1974.89,1162.19,3
2024-11-28,East,Sensor Lite,147,1883.65,1099.57,2
2024-11-29,East,Sensor Lite,191,2416.28,1479.51,1
2024-11-30,East,Sensor Lite,135,1759.83,1107.17,4
2024-12-01,East,Sensor Lite,199,2458.34,1514.92,3
2024-12-02,East,Sensor Lite,155,1983.78,1107.38,4
2024-12-03,East,Sensor Lite,158,2050.83,1212.66,1
2024-12-04,East,Sensor Lite,172,2157.34,1206.49,7
2024-12-05,East,Sensor Lite,158,1931.49,1299.06,4
2024-12-06,East,Sensor Lite,153,1851.53,1062.77,1
2024-12-07,East,Sensor Lite,99,1268.13,748.66,4
2024-12-08,East,Sensor Lite,111,1487.17,821.48,3
2024-12-09,East,Sensor Lite,166,2077.79,1202.99,2
2024-12-10,East,Sensor Lite,164,2119.31,1184.68,6
2024-12-11,East,Sensor Lite,122,1442.32,964.27,6
2024-12-12,East,Sensor Lite,144,1856.56,1095.78,5
2024-12-13,East,Sensor Lite,135,1665.05,991.39,4
2024-12-14,East,Sensor Lite,164,2066.33,1318.71,5
2024-12-15,East,Sensor Lite,135,1725.32,993.07,1
2024-12-16,East,Sensor Lite,174,2107.97,1334.91,5
2024-12-17,East,Sensor Lite,160,2232.51,1104.65,7
2024-12-18,East,Sensor Lite,145,1815.18,1003.95,7
2024-12-19,East,Sensor Lite,150,1947.33,1149.39,2
2024-12-20,East,Sensor Lite,178,2371.13,1337.49,5
2024-12-21,East,Sensor Lite,25,321.55,204.86,2
2024-12-22,East,Sensor Lite,144,1768.38,1028.02,5
2024-12-23,East,Sensor Lite,334,4271.62,2555.11,3
2024-12-24,East,Sensor Lite,174,2096.2,1271.78,3
2024-12-25,East,Sensor Lite,176,2221.72,1357.64,6
2024-12-26,East,Sensor Lite,151,2022.1,1160.35,4
2024-12-27,East,Sensor Lite,158,1929.21,1167.59,3
2024-12-28,East,Sensor Lite,158,1964.69,1125.91,6
2024-12-29,East,Sensor Lite,186,2503.37,1353.06,2
2024-12-30,East,Sensor Lite,198,2511.3,1383.68,5
2024-12-31,East,Sensor Lite,102,1265.63,768.57,2
2025-01-01,East,Sensor Lite,148,1909.03,941.39,3
2025-01-02,East,Sensor Lite,173,2174.73,1243.0,8
2025-01-03,East,Sensor Lite,140,1639.56,1082.83,5
2025-01-04,East,Sensor Lite,111,1357.49,857.55,4
2025-01-05,East,Sensor Lite,127,1719.17,864.05,7
2025-01-06,East,Sensor Lite,183,2356.22,1393.67,9
2025-01-07,East,Sensor Lite,192,2555.49,1339.73,6
2025-01-08,East,Sensor Lite,161,1989.37,1168.86,8
2025-01-09,East,Sensor Lite,160,2036.63,1229.34,5
2025-01-10,East,Sensor Lite,149,1890.12,1048.84,6
2025-01-11,East,Sensor Lite,152,1906.18,1205.05,6
2025-01-12,East,Sensor Lite,151,1937.39,1131.75,7
2025-01-13,East,Sensor Lite,206,2538.66,1559.67,8
2025-01-14,East,Sensor Lite,180,2378.27,1403.74,3
2025-01-15,East,Sensor Lite,139,1797.09,1074.4,5
2025-01-16,East,Sensor Lite,166,2105.45,1277.73,5
2025-01-17,East,Sensor Lite,206,2637.0,1474.27,4
2025-01-18,East,Sensor Lite,104,1313.97,726.85,7
2025-01-19,East,Sensor Lite,140,1692.7,1021.38,7
2025-01-20,East,Sensor Lite,188,2325.76,1424.2,7
2025-01-21,East,Sensor Lite,256,3246.37,1772.63,6
2025-01-22,East,Sensor Lite,161,2031.02,1226.12,9
2025-01-23,East,Sensor Lite,176,2287.6,1326.79,7
2025-01-24,East,Sensor Lite,244,3163.3,1789.19,6
2025-01-25,East,Sensor Lite,130,1629.66,964.96,7
2025-01-26,East,Sensor Lite,176,2179.58,1306.64,8
2025-01-27,East,Sensor Lite,195,2542.55,1474.86,7
2025-01-28,East,Sensor Lite,175,2243.92,1343.33,5
2025-01-29,East,Sensor Lite,198,2477.42,1675.56,10
2025-01-30,East,Sensor Lite,178,2191.75,1328.34,8
2025-01-31,East,Sensor Lite,275,3435.16,1969.46,5
2025-02-01,East,Sensor Lite,101,1302.89,676.17,3
2025-02-02,East,Sensor Lite,140,1875.33,963.07,8
2025-02-03,East,Sensor Lite,176,2229.73,1253.08,10
2025-02-04,East,Sensor Lite,181,2250.08,1385.57,8
2025-02-05,East,Sensor Lite,225,3054.4,1632.13,8
2025-02-06,East,Sensor Lite,171,2155.93,1291.13,8
2025-02-07,East,Sensor Lite,203,2526.59,1447.22,7
2025-02-08,East,Sensor Lite,156,1964.7,1180.69,4
2025-02-09,East,Sensor Lite,174,2188.08,1343.77,6
2025-02-10,East,Sensor Lite,183,2422.19,1326.97,9
2025-02-11,East,Sensor Lite,27,326.96,204.15,8
2025-02-12,East,Sensor Lite,184,2387.84,1331.62,7
2025-02-13,East,Sensor Lite,158,2013.84,1097.18,6
2025-02-14,East,Sensor Lite,252,3159.34,1916.43,7
2025-02-15,East,Sensor Lite,132,1666.04,996.96,6
2025-02-16,East,Sensor Lite,139,1758.92,1059.12,7
2025-02-17,East,Sensor Lite,163,2083.74,1263.83,7
2025-02-18,East,Sensor Lite,205,2578.36,1498.13,5
2025-02-19,East,Sensor Lite,175,2226.87,1283.66,8
2025-02-20,East,Sensor Lite,251,3125.62,1830.94,7
2025-02-21,East,Sensor Lite,211,2866.35,1588.36,8
2025-02-22,East,Sensor Lite,25,328.4,183.72,7
2025-02-23,East,Sensor Lite,130,1681.79,968.06,10
2025-02-24,East,Sensor Lite,417,5245.96,2974.61,8
2025-02-25,East,Sensor Lite,212,2769.61,1488.2,8
2025-02-26,East,Sensor Lite,191,2457.12,1349.18,7
2025-02-27,East,Sensor Lite,188,2405.56,1420.18,11
2025-02-28,East,Sensor Lite,161,2019.93,1188.85,6
2025-03-01,East,Sensor Lite,232,2982.37,1674.43,7
2025-03-02,East,Sensor Lite,150,2009.09,1146.82,7
2025-03-03,East,Sensor Lite,152,1942.69,1206.79,3
2025-03-04,East,Sensor Lite,160,2023.86,1154.71,7
2025-03-05,East,Sensor Lite,183,2340.2,1280.8,8
2025-03-06,East,Sensor Lite,277,3536.39,2146.67,7
2025-03-07,East,Sensor Lite,190,2382.74,1407.08,9
2025-03-08,East,Sensor Lite,146,1820.11,1070.49,8
2025-03-09,East,Sensor Lite,183,2388.78,1423.11,7
2025-03-10,East,Sensor Lite,231,3051.75,1686.96,8
2025-03-11,East,Sensor Lite,221,3009.29,1667.87,7
2025-03-12,East,Sensor Lite,204,2636.76,1521.7,5
2025-03-13,East,Sensor Lite,161,2059.94,1384.67,6
2025-03-14,East,Sensor Lite,65,851.17,477.77,1
2025-03-15,East,Sensor Lite,119,1475.92,921.85,9
2025-03-16,East,Sensor Lite,152,1975.36,1110.7,5
2025-03-17,East,Sensor Lite,183,2405.96,1384.67,4
2025-03-18,East,Sensor Lite,180,2365.52,1318.95,5
2025-03-19,East,Sensor Lite,208,2784.65,1600.41,9
2025-03-20,East,Sensor Lite,176,2203.72,1296.17,6
2025-03-21,East,Sensor Lite,186,2336.47,1411.05,6
2025-03-22,East,Sensor Lite,145,1836.82,1032.44,9
2025-03-23,East,Sensor Lite,158,1947.08,1122.63,7
2025-03-24,East,Sensor Lite,212,2746.66,1421.17,5
2025-03-25,East,Sensor Lite,156,2029.29,1175.51,2
2025-03-26,East,Sensor Lite,216,2800.4,1546.53,6
2025-03-27,East,Sensor Lite,209,2676.69,1716.38,4
2025-03-28,East,Sensor Lite,215,2823.97,1553.43,6
2025-03-29,East,Sensor Lite,163,2114.11,1281.37,5
2025-03-30,East,Sensor Lite,170,2128.32,1329.98,6
2025-03-31,East,Sensor Lite,185,2150.0,1352.16,6
2025-04-01,East,Sensor Lite,216,2726.67,1539.52,1
2025-04-02,East,Sensor Lite,245,3127.41,1800.79,5
2025-04-03,East,Sensor Lite,183,2336.56,1431.04,4
2025-04-04,East,Sensor Lite,184,2333.39,1517.2,5
2025-04-05,East,Sensor Lite,179,2245.5,1242.82,5
2025-04-06,East,Sensor Lite,145,1801.78,1073.77,5
2025-04-07,East,Sensor Lite,45,555.97,322.93,3
2025-04-08,East,Sensor Lite,215,2777.02,1562.23,2
2025-04-09,East,Sensor Lite,185,2435.76,1485.83,1
2025-04-10,East,Sensor Lite,249,3055.58,1771.7,4
2025-04-11,East,Sensor Lite,184,2341.69,1252.17,5
2025-04-12,East,Sensor Lite,138,1801.13,1031.52,3
2025-04-13,East,Sensor Lite,160,2028.44,1206.47,5
2025-04-14,East,Sensor Lite,216,2813.16,1564.75,4
2025-04-15,East,Sensor Lite,211,2777.28,1508.21,4
2025-04-16,East,Sensor Lite,220,2838.19,1641.05,1
2025-04-17,East,Sensor Lite,181,2273.43,1249.0,3
2025-04-18,East,Sensor Lite,245,3246.99,1851.23,5
2025-04-19,East,Sensor Lite,118,1492.43,858.02,6
2025-04-20,East,Sensor Lite,139,1758.03,1099.93,3
2025-04-21,East,Sensor Lite,201,2602.34,1511.08,5
2025-04-22,East,Sensor Lite,176,2223.7,1292.41,6
2025-04-23,East,Sensor Lite,188,2380.91,1375.22,1
2025-04-24,East,Sensor Lite,167,2105.38,1116.32,4
2025-04-25,East,Sensor Lite,191,2422.05,1404.63,4
2025-04-26,East,Sensor Lite,173,2218.78,1267.19,5
2025-04-27,East,Sensor Lite,144,1727.34,1068.34,2
2025-04-28,East,Sensor Lite,169,2148.42,1238.7,4
2025-04-29,East,Sensor Lite,182,2197.63,1442.98,3
2025-04-30,East,Sensor Lite,242,3047.86,1766.72,4
2025-05-01,East,Sensor Lite,241,3103.92,1708.15,6
2025-05-02,East,Sensor Lite,181,2285.08,1227.91,6
2025-05-03,East,Sensor Lite,173,2252.27,1251.66,6
2025-05-04,East,Sensor Lite,157,2022.63,1100.98,1
2025-05-05,East,Sensor Lite,248,2957.47,1716.1,2
2025-05-06,East,Sensor Lite,204,2694.48,1486.07,5
2025-05-07,East,Sensor Lite,190,2440.65,1486.02,4
2025-05-08,East,Sensor Lite,262,3283.46,2029.44,2
2025-05-09,East,Sensor Lite,166,2086.67,1149.66,1
2025-05-10,East,Sensor Lite,166,1984.13,1230.65,1
2025-05-11,East,Sensor Lite,200,2566.66,1511.31,1
2025-05-12,East,Sensor Lite,221,2872.8,1683.21,2
2025-05-13,East,Sensor Lite,170,2123.28,1358.87,2
2025-05-14,East,Sensor Lite,169,2096.25,1177.46,4
2025-05-15,East,Sensor Lite,151,1933.37,1067.91,4
2025-05-16,East,Sensor Lite,254,3354.57,1817.33,8
2025-05-17,East,Sensor Lite,127,1672.24,957.02,2
2025-05-18,East,Sensor Lite,177,2312.87,1131.55,1
2025-05-19,East,Sensor Lite,150,2028.41,1097.31,1
2025-05-20,East,Sensor Lite,307,4022.79,2069.34,6
2025-05-21,East,Sensor Lite,152,2005.25,1124.67,3
2025-05-22,East,Sensor Lite,195,2492.75,1592.36,5
2025-05-23,East,Sensor Lite,240,3028.17,1856.01,2
2025-05-24,East,Sensor Lite,136,1793.03,944.7,2
2025-05-25,East,Sensor Lite,170,2103.71,1231.67,1
2025-05-26,East,Sensor Lite,182,2350.0,1286.88,3
2025-05-27,East,Sensor Lite,205,2566.08,1615.19,3
2025-05-28,East,Sensor Lite,232,2988.11,1527.8,5
2025-05-29,East,Sensor Lite,177,2274.89,1281.03,5
2025-05-30,East,Sensor Lite,250,3203.08,1785.57,7
2025-05-31,East,Sensor Lite,162,2064.4,1128.48,3
2025-06-01,East,Sensor Lite,216,2798.0,1730.95,4
2025-06-02,East,Sensor Lite,163,2121.44,1111.74,4
2025-06-03,East,Sensor Lite,169,2064.32,1175.92,2
2025-06-04,East,Sensor Lite,181,2304.61,1446.25,5
2025-06-05,East,Sensor Lite,152,1913.69,1119.2,3
2025-06-06,East,Sensor Lite,222,2846.98,1628.38,7
2025-06-07,East,Sensor Lite,148,1863.44,1060.96,2
2025-06-08,East,Sensor Lite,122,1615.0,902.7,3
2025-06-09,East,Sensor Lite,161,2048.55,1165.83,2
2025-06-10,East,Sensor Lite,160,2100.38,1140.51,5
2025-06-11,East,Sensor Lite,220,2724.87,1513.92,1
2025-06-12,East,Sensor Lite,202,2553.81,1497.81,4
2025-06-13,East,Sensor Lite,181,2265.19,1299.42,2
2025-06-14,East,Sensor Lite,139,1793.18,1004.47,2
2025-06-15,East,Sensor Lite,142,1746.14,1085.46,3
2025-06-16,East,Sensor Lite,254,3072.48,1832.07,6
2025-06-17,East,Sensor Lite,177,2214.4,1302.6,4
2025-06-18,East,Sensor Lite,214,2774.43,1716.12,4
2025-06-19,East,Sensor Lite,173,2152.17,1304.76,6
2025-06-20,East,Sensor Lite,248,3187.19,1785.67,3
2025-06-21,East,Sensor Lite,117,1462.78,818.3,1
2025-06-22,East,Sensor Lite,168,2029.36,1234.96,3
2025-06-23,East,Sensor Lite,159,2079.06,1222.94,4
2025-06-24,East,Sensor Lite,270,3509.56,1939.05,5
2025-06-25,East,Sensor Lite,205,2610.63,1513.71,6
2025-06-26,East,Sensor Lite,133,1697.93,953.91,5
2025-06-27,East,Sensor Lite,152,1925.93,1101.87,7
2025-06-28,East,Sensor Lite,163,2013.87,1129.16,6
2025-06-29,East,Sensor Lite,161,2133.18,1203.93,3
2025-06-30,East,Sensor Lite,199,2529.59,1478.76,1
2025-07-01,East,Sensor Lite,184,2371.45,1457.87,3
2025-07-02,East,Sensor Lite,347,4358.04,2573.36,6
2025-07-03,East,Sensor Lite,216,2790.59,1536.22,6
2025-07-04,East,Sensor Lite,152,2004.58,1202.8,5
2025-07-05,East,Sensor Lite,143,1832.36,1074.01,6
2025-07-06,East,Sensor Lite,126,1623.88,938.16,8
2025-07-07,East,Sensor Lite,155,2028.3,1142.41,6
2025-07-08,East,Sensor Lite,162,2109.33,1203.9,7
2025-07-09,East,Sensor Lite,154,2025.01,1086.5,9
2025-07-10,East,Sensor Lite,193,2484.44,1417.28,2
2025-07-11,East,Sensor Lite,134,1724.92,977.19,10
2025-07-12,East,Sensor Lite,291,3736.89,2184.14,1
2025-07-13,East,Sensor Lite,124,1622.02,965.56,5
2025-07-14,East,Sensor Lite,174,2189.76,1345.21,5
2025-07-15,East,Sensor Lite,168,2176.09,1270.55,3
2025-07-16,East,Sensor Lite,158,2153.35,1064.28,6
2025-07-17,East,Sensor Lite,214,2757.88,1543.53,6
2025-07-18,East,Sensor Lite,161,1979.03,1078.62,8
2025-07-19,East,Sensor Lite,155,1959.05,1204.98,8
2025-07-20,East,Sensor Lite,155,2013.06,1136.01,7
2025-07-21,East,Sensor Lite,162,2023.95,1185.71,9
2025-07-22,East,Sensor Lite,136,1683.13,968.32,8
2025-07-23,East,Sensor Lite,145,1772.25,1137.0,6
2025-07-24,East,Sensor Lite,213,2698.78,1578.61,7
2025-07-25,East,Sensor Lite,185,2472.8,1356.31,5
2025-07-26,East,Sensor Lite,138,1731.46,1023.97,4
2025-07-27,East,Sensor Lite,121,1583.29,901.27,8
2025-07-28,East,Sensor Lite,229,2895.31,1677.17,4
2025-07-29,East,Sensor Lite,16,201.63,125.45,7
2025-07-30,East,Sensor Lite,171,2214.06,1340.14,2
2025-07-31,East,Sensor Lite,182,2213.73,1348.35,7
2025-08-01,East,Sensor Lite,132,1767.29,935.35,5
2025-08-02,East,Sensor Lite,116,1502.84,869.39,8
2025-08-03,East,Sensor Lite,122,1604.56,872.73,7
2025-08-04,East,Sensor Lite,193,2441.71,1525.05,7
2025-08-05,East,Sensor Lite,152,1966.86,1209.16,7
2025-08-06,East,Sensor Lite,127,1664.56,970.34,6
2025-08-07,East,Sensor Lite,125,1589.41,868.07,6
2025-08-08,East,Sensor Lite,143,1775.49,1029.83,6
2025-08-09,East,Sensor Lite,100,1238.93,729.99,7
2025-08-10,East,Sensor Lite,254,3197.42,1794.01,6
2025-08-11,East,Sensor Lite,189,2426.16,1372.53,8
2025-08-12,East,Sensor Lite,163,2068.1,1216.03,3
2025-08-13,East,Sensor Lite,155,1947.23,1173.24,4
2025-08-14,East,Sensor Lite,185,2406.73,1452.4,11
2025-08-15,East,Sensor Lite,184,2313.55,1355.41,6
2025-08-16,East,Sensor Lite,108,1352.31,784.44,5
2025-08-17,East,Sensor Lite,111,1455.13,765.66,7
2025-08-18,East,Sensor Lite,183,2371.79,1373.05,8
2025-08-19,East,Sensor Lite,169,2075.56,1217.99,8
2025-08-20,East,Sensor Lite,179,2191.13,1306.25,5
2025-08-21,East,Sensor Lite,136,1676.38,974.49,6
2025-08-22,East,Sensor Lite,140,1783.36,1004.62,6
2025-08-23,East,Sensor Lite,139,1834.91,1062.02,7
2025-08-24,East,Sensor Lite,113,1503.31,830.99,7
2025-08-25,East,Sensor Lite,121,1577.48,962.3,5
2025-08-26,East,Sensor Lite,141,1900.92,981.54,6
2025-08-27,East,Sensor Lite,153,1962.55,1199.17,6
2025-08-28,East,Sensor Lite,215,2832.45,1546.4,9
2025-08-29,East,Sensor Lite,136,1704.29,1000.23,6
2025-08-30,East,Sensor Lite,125,1519.35,944.75,13
2025-08-31,East,Sensor Lite,182,2299.01,1411.39,6
2025-09-01,East,Sensor Lite,130,1651.28,1010.03,3
2025-09-02,East,Sensor Lite,177,2431.75,1373.93,7
2025-09-03,East,Sensor Lite,138,1759.48,1007.15,8
2025-09-04,East,Sensor Lite,169,2088.96,1359.76,7
2025-09-05,East,Sensor Lite,239,3135.44,1817.06,7
2025-09-06,East,Sensor Lite,145,1806.62,911.54,5
2025-09-07,East,Sensor Lite,129,1651.83,954.24,5
2025-09-08,East,Sensor Lite,132,1727.29,956.21,1
2025-09-09,East,Sensor Lite,152,1883.83,1104.91,8
2025-09-10,East,Sensor Lite,141,1879.59,1074.51,5
2025-09-11,East,Sensor Lite,120,1581.72,899.84,8
2025-09-12,East,Sensor Lite,106,1365.82,756.31,5
2025-09-13,East,Sensor Lite,107,1435.94,849.72,6
2025-09-14,East,Sensor Lite,124,1562.87,856.8,8
2025-09-15,East,Sensor Lite,191,2493.27,1314.98,8
2025-09-16,East,Sensor Lite,136,1748.5,949.74,7
2025-09-17,East,Sensor Lite,161,2013.47,1215.48,2
2025-09-18,East,Sensor Lite,115,1439.52,864.93,3
2025-09-19,East,Sensor Lite,135,1826.13,956.43,7
2025-09-20,East,Sensor Lite,80,1052.42,573.2,4
2025-09-21,East,Sensor Lite,186,2434.78,1373.37,5
2025-09-22,East,Sensor Lite,161,2014.24,1125.37,5
2025-09-23,East,Sensor Lite,160,2083.33,1228.91,5
2025-09-24,East,Sensor Lite,171,2156.18,1361.97,3
2025-09-25,East,Sensor Lite,245,3282.88,1793.28,7
2025-09-26,East,Sensor Lite,361,4770.23,2712.37,4
2025-09-27,East,Sensor Lite,104,1362.57,772.24,6
2025-09-28,East,Sensor Lite,178,2325.18,1404.64,4
2025-09-29,East,Sensor Lite,124,1576.84,1004.82,8
2025-09-30,East,Sensor Lite,196,2535.52,1421.58,7
2025-10-01,East,Sensor Lite,153,2040.95,1131.78,9
2025-10-02,East,Sensor Lite,168,2171.99,1294.08,8
2025-10-03,East,Sensor Lite,120,1491.41,901.55,4
2025-10-04,East,Sensor Lite,198,2619.54,1395.5,3
2025-10-05,East,Sensor Lite,116,1448.85,779.05,2
2025-10-06,East,Sensor Lite,137,1745.2,981.51,5
2025-10-07,East,Sensor Lite,172,2161.84,1291.14,4
2025-10-08,East,Sensor Lite,139,1633.54,1006.3,4
2025-10-09,East,Sensor Lite,168,2153.26,1175.17,2
2025-10-10,East,Sensor Lite,124,1684.05,889.16,5
2025-10-11,East,Sensor Lite,128,1647.67,1032.03,3
2025-10-12,East,Sensor Lite,112,1554.95,780.39,3
2025-10-13,East,Sensor Lite,136,1726.03,988.57,4
2025-10-14,East,Sensor Lite,132,1694.18,949.66,3
2025-10-15,East,Sensor Lite,184,2338.66,1492.09,1
2025-10-16,East,Sensor Lite,147,1877.64,1005.56,2
2025-10-17,East,Sensor Lite,152,1959.51,1078.41,5
2025-10-18,East,Sensor Lite,136,1812.57,1007.67,3
2025-10-19,East,Sensor Lite,155,1926.52,1154.43,1
2025-10-20,East,Sensor Lite,134,1708.95,1045.31,5
2025-10-21,East,Sensor Lite,320,4155.37,2484.03,3
2025-10-22,East,Sensor Lite,134,1774.11,954.8,1
2025-10-23,East,Sensor Lite,152,1812.55,1140.28,2
2025-10-24,East,Sensor Lite,192,2345.3,1405.79,4
2025-10-25,East,Sensor Lite,83,1059.54,598.97,1
2025-10-26,East,Sensor Lite,108,1423.24,838.28,4
2025-10-27,East,Sensor Lite,153,1922.62,1144.44,5
2025-10-28,East,Sensor Lite,171,2224.01,1363.87,5
2025-10-29,East,Sensor Lite,199,2687.8,1504.84,5
2025-10-30,East,Sensor Lite,118,1504.97,912.02,1
2025-10-31,East,Sensor Lite,207,2621.18,1321.01,5
2025-11-01,East,Sensor Lite,141,1823.2,1046.14,4
2025-11-02,East,Sensor Lite,123,1576.72,928.22,1
2025-11-03,East,Sensor Lite,124,1593.11,940.0,4
2025-11-04,East,Sensor Lite,146,1851.4,1162.0,4
2025-11-05,East,Sensor Lite,195,2467.07,1485.13,6
2025-11-06,East,Sensor Lite,163,2015.63,1131.04,5
2025-11-07,East,Sensor Lite,157,2038.58,1191.15,2
2025-11-08,East,Sensor Lite,109,1346.4,839.04,4
2025-11-09,East,Sensor Lite,149,1853.18,1067.17,4
2025-11-10,East,Sensor Lite,159,1954.4,1150.48,4
2025-11-11,East,Sensor Lite,157,1982.16,1205.68,2
2025-11-12,East,Sensor Lite,161,2054.35,1189.76,7
2025-11-13,East,Sensor Lite,146,1800.09,1137.88,2
2025-11-14,East,Sensor Lite,142,1796.03,1059.03,6
2025-11-15,East,Sensor Lite,101,1294.0,664.78,1
2025-11-16,East,Sensor Lite,119,1445.82,881.94,2
2025-11-17,East,Sensor Lite,120,1495.14,869.13,5
2025-11-18,East,Sensor Lite,182,2446.13,1386.47,1
2025-11-19,East,Sensor Lite,148,1846.88,1116.94,2
2025-11-20,East,Sensor Lite,156,2031.27,1098.5,4
2025-11-21,East,Sensor Lite,166,2084.28,1238.99,1
2025-11-22,East,Sensor Lite,116,1487.88,880.3,6
2025-11-23,East,Sensor Lite,109,1356.51,823.47,6
2025-11-24,East,Sensor Lite,176,2115.97,1364.36,6
2025-11-25,East,Sensor Lite,238,2994.35,1668.92,4
2025-11-26,East,Sensor Lite,200,2583.8,1466.56,3
2025-11-27,East,Sensor Lite,214,2784.02,1405.17,3
2025-11-28,East,Sensor Lite,135,1728.64,1056.67,4
2025-11-29,East,Sensor Lite,132,1643.75,981.52,4
2025-11-30,East,Sensor Lite,132,1729.46,971.34,3
2025-12-01,East,Sensor Lite,222,2769.19,1632.28,7
2025-12-02,East,Sensor Lite,203,2536.95,1538.27,3
2025-12-03,East,Sensor Lite,168,2079.01,1307.89,7
2025-12-04,East,Sensor Lite,115,1447.64,838.61,4
2025-12-05,East,Sensor Lite,141,1781.81,1064.76,4
2025-12-06,East,Sensor Lite,156,2006.5,1177.36,5
2025-12-07,East,Sensor Lite,132,1614.69,869.43,5
2025-12-08,East,Sensor Lite,172,2162.71,1227.74,4
2025-12-09,East,Sensor Lite,196,2438.98,1481.98,5
2025-12-10,East,Sensor Lite,216,2789.33,1697.01,6
2025-12-11,East,Sensor Lite,154,1981.32,1217.04,8
2025-12-12,East,Sensor Lite,197,2434.17,1368.53,5
2025-12-13,East,Sensor Lite,190,2458.27,1476.26,3
2025-12-14,East,Sensor Lite,184,2342.32,1431.94,3
2025-12-15,East,Sensor Lite,163,2127.7,1231.09,9
2025-12-16,East,Sensor Lite,189,2363.04,1257.35,1
2025-12-17,East,Sensor Lite,206,2673.02,1483.46,2
2025-12-18,East,Sensor Lite,181,2367.64,1346.65,5
2025-12-19,East,Sensor Lite,173,2210.31,1265.1,4
2025-12-20,East,Sensor Lite,106,1436.56,699.35,7
2025-12-21,East,Sensor Lite,125,1617.25,912.92,6
2025-12-22,East,Sensor Lite,161,2161.31,1135.96,4
2025-12-23,East,Sensor Lite,146,2002.33,1112.32,8
2025-12-24,East,Sensor Lite,187,2264.59,1417.01,3
2025-12-25,East,Sensor Lite,215,2835.96,1632.61,4
2025-12-26,East,Sensor Lite,171,2214.02,1242.03,8
2025-12-27,East,Sensor Lite,100,1284.31,740.75,3
2025-12-28,East,Sensor Lite,145,1812.1,1068.5,6
2025-12-29,East,Sensor Lite,196,2432.18,1516.66,9
2025-12-30,East,Sensor Lite,194,2395.35,1397.32,1
2024-01-01,West,Widget Pro,76,1861.22,1038.0,19
2024-01-02,West,Widget Pro,96,2383.39,1482.64,20
2024-01-03,West,Widget Pro,77,1940.85,1114.7,18
2024-01-04,West,Widget Pro,186,4620.52,2681.42,20
2024-01-05,West,Widget Pro,84,2114.21,1097.65,22
2024-01-06,West,Widget Pro,69,1719.5,978.34,17
2024-01-07,West,Widget Pro,57,1434.76,748.61,17
2024-01-08,West,Widget Pro,94,2328.31,1452.97,15
2024-01-09,West,Widget Pro,86,2131.1,1153.37,19
2024-01-10,West,Widget Pro,67,1678.03,909.54,19
2024-01-11,West,Widget Pro,76,1860.75,1029.46,21
2024-01-12,West,Widget Pro,64,1591.52,879.42,19
2024-01-13,West,Widget Pro,69,1647.83,998.38,19
2024-01-14,West,Widget Pro,73,1693.93,1022.15,19
2024-01-15,West,Widget Pro,87,2140.58,1220.58,18
2024-01-16,West,Widget Pro,93,2227.28,1348.81,20
2024-01-17,West,Widget Pro,86,2232.13,1112.65,20
2024-01-18,West,Widget Pro,97,2322.86,1408.8,20
2024-01-19,West,Widget Pro,83,2083.0,1169.82,19
2024-01-20,West,Widget Pro,77,1848.88,1040.12,20
2024-01-21,West,Widget Pro,54,1323.85,760.98,21
2024-01-22,West,Widget Pro,66,1564.98,929.23,19
2024-01-23,West,Widget Pro,87,2056.98,1058.21,19
2024-01-24,West,Widget Pro,97,2400.01,1451.35,19
2024-01-25,West,Widget Pro,82,1987.71,1217.38,17
2024-01-26,West,Widget Pro,97,2432.56,1269.32,19
